# file...... out_power_meter12.csv
# date...... Mon Nov 26 23:55:39 2018
# user...... gcezar
# host...... (null)
# target.... meter 600
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_power.real, measured_power.imag
2015-07-01 03:57:00 UTC,+27038,+1388.87
2015-07-01 03:58:00 UTC,+27033.4,+1386.66
2015-07-01 03:59:00 UTC,+22906.2,+1187.98
2015-07-01 04:00:00 UTC,+28224.8,+2733.95
2015-07-01 04:01:00 UTC,+28212.6,+2727.63
2015-07-01 04:02:00 UTC,+21902.4,+2509.64
2015-07-01 04:03:00 UTC,+9754.13,+706.311
2015-07-01 04:04:00 UTC,-102.555,+537.167
2015-07-01 04:05:00 UTC,-125.518,+526.034
2015-07-01 04:06:00 UTC,+23620.2,+4534.84
2015-07-01 04:07:00 UTC,+23736.4,+4595.43
2015-07-01 04:08:00 UTC,+23868.8,+4664.73
2015-07-01 04:09:00 UTC,+15297.6,+2233.6
2015-07-01 04:10:00 UTC,+9842.09,+750.161
2015-07-01 04:11:00 UTC,+9840.05,+749.12
2015-07-01 04:12:00 UTC,+9845.88,+752.231
2015-07-01 04:13:00 UTC,+9822.74,+740.744
2015-07-01 04:14:00 UTC,+9839.92,+749.113
2015-07-01 04:15:00 UTC,+16499.3,+1005.17
2015-07-01 04:16:00 UTC,+6783.19,+784.335
2015-07-01 04:17:00 UTC,+6804.07,+794.679
2015-07-01 04:18:00 UTC,+16709,+1113.69
2015-07-01 04:19:00 UTC,+16622.6,+1068.52
2015-07-01 04:20:00 UTC,+16573.4,+1043
2015-07-01 04:21:00 UTC,+16550.5,+1031.78
2015-07-01 04:22:00 UTC,+16565.8,+1039.75
2015-07-01 04:23:00 UTC,+16565.5,+1039.25
2015-07-01 04:24:00 UTC,+16598.4,+1055.77
2015-07-01 04:25:00 UTC,+10007.1,+833.139
2015-07-01 04:26:00 UTC,+10029.6,+844.605
2015-07-01 04:27:00 UTC,+10007.7,+833.638
2015-07-01 04:28:00 UTC,+10246.2,+954.181
2015-07-01 04:29:00 UTC,+18963.8,+3382.14
2015-07-01 04:30:00 UTC,+28729.9,+3851.27
2015-07-01 04:31:00 UTC,+18945.6,+3371.39
2015-07-01 04:32:00 UTC,+10364.8,+1013.73
2015-07-01 04:33:00 UTC,+10219.3,+940.114
2015-07-01 04:34:00 UTC,+16792.6,+1134.72
2015-07-01 04:35:00 UTC,+16743.1,+1109.17
2015-07-01 04:36:00 UTC,+16676.6,+1074.62
2015-07-01 04:37:00 UTC,+22079.7,+2593.11
2015-07-01 04:38:00 UTC,+28463.4,+2851.94
2015-07-01 04:39:00 UTC,+28338.2,+2785.1
2015-07-01 04:40:00 UTC,+13108.5,+810.304
2015-07-01 04:41:00 UTC,+13103.3,+807.671
2015-07-01 04:42:00 UTC,+13124.4,+818.217
2015-07-01 04:43:00 UTC,+13285.9,+900.875
2015-07-01 04:44:00 UTC,+6577.3,+681.572
2015-07-01 04:45:00 UTC,+16390.2,+948.345
2015-07-01 04:46:00 UTC,+16396.3,+951.532
2015-07-01 04:47:00 UTC,+16236.6,+868.2
2015-07-01 04:48:00 UTC,+9700.3,+678.251
2015-07-01 04:49:00 UTC,+9681.49,+668.863
2015-07-01 04:50:00 UTC,+9699.39,+678.214
2015-07-01 04:51:00 UTC,+9687.23,+671.971
2015-07-01 04:52:00 UTC,+9706.97,+682.355
2015-07-01 04:53:00 UTC,+15203.6,+2174.26
2015-07-01 04:54:00 UTC,+23858.6,+4628.89
2015-07-01 04:55:00 UTC,+14116.8,+4259
2015-07-01 04:56:00 UTC,+14271.2,+4336.92
2015-07-01 04:57:00 UTC,+153.057,+661.163
2015-07-01 04:58:00 UTC,+168.739,+668.774
2015-07-01 04:59:00 UTC,+3190.84,+521.577
2015-07-01 05:00:00 UTC,+3153.26,+503.187
2015-07-01 05:01:00 UTC,+3138.66,+496.038
2015-07-01 05:02:00 UTC,+19583.6,+968.132
2015-07-01 05:03:00 UTC,+19604.8,+979.381
2015-07-01 05:04:00 UTC,+19631.7,+992.836
2015-07-01 05:05:00 UTC,+19633.8,+993.909
2015-07-01 05:06:00 UTC,+19538.8,+944.047
2015-07-01 05:07:00 UTC,+19677.6,+1016.96
2015-07-01 05:08:00 UTC,+19694.3,+1026.05
2015-07-01 05:09:00 UTC,+19665.6,+1011.04
2015-07-01 05:10:00 UTC,+29463.6,+1500.61
2015-07-01 05:11:00 UTC,+29380.5,+1455.43
2015-07-01 05:12:00 UTC,+22798.1,+1085.77
2015-07-01 05:13:00 UTC,+22778.5,+1074.98
2015-07-01 05:14:00 UTC,+12975.7,+705.532
2015-07-01 05:15:00 UTC,+12967.5,+701.323
2015-07-01 05:16:00 UTC,+12976.8,+706.059
2015-07-01 05:17:00 UTC,+12852.8,+642.922
2015-07-01 05:18:00 UTC,+13140.1,+789.712
2015-07-01 05:19:00 UTC,+4348.41,+1089.49
2015-07-01 05:20:00 UTC,+4044.79,+940.289
2015-07-01 05:21:00 UTC,+3321.41,+585.53
2015-07-01 05:22:00 UTC,+12065.6,+2880.59
2015-07-01 05:23:00 UTC,+24767.3,+4982.09
2015-07-01 05:24:00 UTC,+24779.5,+4987.91
2015-07-01 05:25:00 UTC,+15627.7,+2290.08
2015-07-01 05:26:00 UTC,+9941.81,+715.792
2015-07-01 05:27:00 UTC,+16483.7,+907.827
2015-07-01 05:28:00 UTC,+16467.5,+899.34
2015-07-01 05:29:00 UTC,+16469.1,+899.891
2015-07-01 05:30:00 UTC,+16460.7,+895.143
2015-07-01 05:31:00 UTC,+26265.6,+1329.95
2015-07-01 05:32:00 UTC,+19981.9,+1177.29
2015-07-01 05:33:00 UTC,+20435.6,+1415.25
2015-07-01 05:34:00 UTC,+20354.9,+1372.8
2015-07-01 05:35:00 UTC,+20574,+1487.82
2015-07-01 05:36:00 UTC,+20571.4,+1485.74
2015-07-01 05:37:00 UTC,+14048.8,+1253.64
2015-07-01 05:38:00 UTC,+14028.2,+1243.08
2015-07-01 05:39:00 UTC,+13919.9,+1187.68
2015-07-01 05:40:00 UTC,+4550.69,+1189.12
2015-07-01 05:41:00 UTC,+4793.68,+1308.8
2015-07-01 05:42:00 UTC,+4022.87,+929.601
2015-07-01 05:43:00 UTC,+3812.05,+826.097
2015-07-01 05:44:00 UTC,+3617.86,+730.836
2015-07-01 05:45:00 UTC,+3756.69,+798.937
2015-07-01 05:46:00 UTC,+3749.38,+795.352
2015-07-01 05:47:00 UTC,+4036.42,+936.263
2015-07-01 05:48:00 UTC,+4080.14,+957.744
2015-07-01 05:49:00 UTC,+4178.21,+1005.94
2015-07-01 05:50:00 UTC,+3925.67,+881.882
2015-07-01 05:51:00 UTC,+4003.94,+920.313
2015-07-01 05:52:00 UTC,+3736.77,+789.168
2015-07-01 05:53:00 UTC,+3420.53,+634.12
2015-07-01 05:54:00 UTC,+3475.86,+661.237
2015-07-01 05:55:00 UTC,+19864.7,+1115.13
2015-07-01 05:56:00 UTC,+19604.2,+978.859
2015-07-01 05:57:00 UTC,+19679.4,+1018.52
2015-07-01 05:58:00 UTC,+19513.2,+931.146
2015-07-01 05:59:00 UTC,+22091.1,+1086.76
2015-07-01 06:00:00 UTC,+21980.3,+1028.43
2015-07-01 06:01:00 UTC,+31862.2,+1601.39
2015-07-01 06:02:00 UTC,+40560.6,+4312.49
2015-07-01 06:03:00 UTC,+40705,+4393.76
2015-07-01 06:04:00 UTC,+34084.9,+3863.95
2015-07-01 06:05:00 UTC,+25500.3,+1321.88
2015-07-01 06:06:00 UTC,+15621.8,+867.899
2015-07-01 06:07:00 UTC,+15376.8,+742.248
2015-07-01 06:08:00 UTC,+15545,+828.647
2015-07-01 06:09:00 UTC,+15404.5,+756.549
2015-07-01 06:10:00 UTC,+5653.19,+550.305
2015-07-01 06:11:00 UTC,+5512.15,+480.796
2015-07-01 06:12:00 UTC,+5682.44,+564.733
2015-07-01 06:13:00 UTC,+5440.02,+445.269
2015-07-01 06:14:00 UTC,+5548.66,+498.805
2015-07-01 06:15:00 UTC,+5469.24,+459.676
2015-07-01 06:16:00 UTC,+5846.34,+645.597
2015-07-01 06:17:00 UTC,+5710.52,+578.608
2015-07-01 06:18:00 UTC,+5769.01,+607.456
2015-07-01 06:19:00 UTC,+5856.78,+650.756
2015-07-01 06:20:00 UTC,+5500.57,+475.127
2015-07-01 06:21:00 UTC,+5649.96,+548.758
2015-07-01 06:22:00 UTC,+5548.64,+498.818
2015-07-01 06:23:00 UTC,+5717.87,+582.249
2015-07-01 06:24:00 UTC,+5538.21,+493.684
2015-07-01 06:25:00 UTC,+5739.83,+593.085
2015-07-01 06:26:00 UTC,+5843.24,+644.097
2015-07-01 06:27:00 UTC,+5731.47,+588.964
2015-07-01 06:28:00 UTC,+5903.81,+673.99
2015-07-01 06:29:00 UTC,+13137.6,+1164.88
2015-07-01 06:30:00 UTC,+12633.9,+909.144
2015-07-01 06:31:00 UTC,+12504.2,+843.43
2015-07-01 06:32:00 UTC,+12757.1,+971.715
2015-07-01 06:33:00 UTC,+12444.9,+813.462
2015-07-01 06:34:00 UTC,+12471.9,+827.125
2015-07-01 06:35:00 UTC,+12199.3,+688.97
2015-07-01 06:36:00 UTC,+12314.4,+747.267
2015-07-01 06:37:00 UTC,+5801.39,+623.482
2015-07-01 06:38:00 UTC,+5684.39,+565.78
2015-07-01 06:39:00 UTC,+5620.65,+534.364
2015-07-01 06:40:00 UTC,+5820.17,+632.758
2015-07-01 06:41:00 UTC,+5860.9,+652.858
2015-07-01 06:42:00 UTC,+6036.36,+739.465
2015-07-01 06:43:00 UTC,+6235.8,+837.991
2015-07-01 06:44:00 UTC,+6473.78,+955.66
2015-07-01 06:45:00 UTC,+6331.8,+885.45
2015-07-01 06:46:00 UTC,+6501.95,+969.605
2015-07-01 06:47:00 UTC,+7680.8,+1554.24
2015-07-01 06:48:00 UTC,+9473.63,+2448.7
2015-07-01 06:49:00 UTC,+9317.6,+2370.57
2015-07-01 06:50:00 UTC,+8946.92,+2185.23
2015-07-01 06:51:00 UTC,+8289.59,+1857.24
2015-07-01 06:52:00 UTC,+8452.13,+1938.26
2015-07-01 06:53:00 UTC,+7282.46,+1356.38
2015-07-01 06:54:00 UTC,+6626.16,+1031.09
2015-07-01 06:55:00 UTC,+6512.38,+974.79
2015-07-01 06:56:00 UTC,+6846.35,+1140.14
2015-07-01 06:57:00 UTC,+6952.78,+1192.88
2015-07-01 06:58:00 UTC,+7449.31,+1439.24
2015-07-01 06:59:00 UTC,+9650.67,+1169.79
2015-07-01 07:00:00 UTC,+10779.6,+1734.87
2015-07-01 07:01:00 UTC,+11265.4,+1978.77
2015-07-01 07:02:00 UTC,+10264.3,+1476.63
2015-07-01 07:03:00 UTC,+10039.9,+1364.37
2015-07-01 07:04:00 UTC,+9476.29,+1082.74
2015-07-01 07:05:00 UTC,+9440.79,+1065.02
2015-07-01 07:06:00 UTC,+9444.96,+1067.11
2015-07-01 07:07:00 UTC,+9418.85,+1054.08
2015-07-01 07:08:00 UTC,+9986.7,+1337.75
2015-07-01 07:09:00 UTC,+9348.88,+1019.18
2015-07-01 07:10:00 UTC,+9373.94,+1031.68
2015-07-01 07:11:00 UTC,+9522.2,+1105.67
2015-07-01 07:12:00 UTC,+9442.82,+1066.05
2015-07-01 07:13:00 UTC,+9937.6,+1313.21
2015-07-01 07:14:00 UTC,+9341.53,+1015.52
2015-07-01 07:15:00 UTC,+9039.72,+865.067
2015-07-01 07:16:00 UTC,+8830.79,+761.026
2015-07-01 07:17:00 UTC,+8970.77,+830.725
2015-07-01 07:18:00 UTC,+8837.05,+764.146
2015-07-01 07:19:00 UTC,+9197.42,+943.656
2015-07-01 07:20:00 UTC,+8868.38,+779.747
2015-07-01 07:21:00 UTC,+8807.79,+749.584
2015-07-01 07:22:00 UTC,+9105.49,+897.846
2015-07-01 07:23:00 UTC,+8804.64,+748.024
2015-07-01 07:24:00 UTC,+9048.04,+869.23
2015-07-01 07:25:00 UTC,+8960.29,+825.523
2015-07-01 07:26:00 UTC,+9098.16,+894.21
2015-07-01 07:27:00 UTC,+8823.43,+757.389
2015-07-01 07:28:00 UTC,+8753.42,+722.552
2015-07-01 07:29:00 UTC,+8637.44,+664.854
2015-07-01 07:30:00 UTC,+8668.78,+680.446
2015-07-01 07:31:00 UTC,+8799.38,+745.431
2015-07-01 07:32:00 UTC,+8746.09,+718.914
2015-07-01 07:33:00 UTC,+8792.06,+741.791
2015-07-01 07:34:00 UTC,+8795.19,+743.351
2015-07-01 07:35:00 UTC,+8943.53,+817.207
2015-07-01 07:36:00 UTC,+8948.75,+819.808
2015-07-01 07:37:00 UTC,+9050.07,+870.279
2015-07-01 07:38:00 UTC,+9218.22,+954.084
2015-07-01 07:39:00 UTC,+9248.5,+969.184
2015-07-01 07:40:00 UTC,+9256.85,+973.35
2015-07-01 07:41:00 UTC,+9277.73,+983.765
2015-07-01 07:42:00 UTC,+9199.4,+944.713
2015-07-01 07:43:00 UTC,+9395.72,+1042.62
2015-07-01 07:44:00 UTC,+9332.02,+1010.84
2015-07-01 07:45:00 UTC,+9020.79,+855.711
2015-07-01 07:46:00 UTC,+9043.76,+867.159
2015-07-01 07:47:00 UTC,+9014.51,+852.589
2015-07-01 07:48:00 UTC,+8995.71,+843.223
2015-07-01 07:49:00 UTC,+9019.73,+855.19
2015-07-01 07:50:00 UTC,+9656.7,+1172.9
2015-07-01 07:51:00 UTC,+9957.3,+1323.1
2015-07-01 07:52:00 UTC,+10015.7,+1352.33
2015-07-01 07:53:00 UTC,+9936.41,+1312.66
2015-07-01 07:54:00 UTC,+9932.24,+1310.58
2015-07-01 07:55:00 UTC,+9913.45,+1301.18
2015-07-01 07:56:00 UTC,+9823.68,+1256.31
2015-07-01 07:57:00 UTC,+9753.75,+1221.36
2015-07-01 07:58:00 UTC,+9753.74,+1221.36
2015-07-01 07:59:00 UTC,+2184.09,+1063.19
